SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2,16h Raw Mean,Plate_IQM,16h Normalized,antibiotic_hits
COC1=CC2=C(C=C1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)C1=CC=C(C3=CC=C(C4=NOC(C)=N4)C=C3C)C=C1)CC2,10-2,E11,0.757,0.5,0.6285000000000001,1.191025,0.5276967318066372,1
O=C(NC1=CC=C([N+]([O-])=O)C(C(F)(F)F)=C1)C(C)(O)CNC(C(F)(F)F)=O,10-2,F02,1.195,1.185,1.19,1.191025,0.9991393967381037,0
O=C(N1CC(C(N[O-])=O)N(S(=O)(C2=CC(F)=C(OC3=CC=C(Cl)C=C3)C(F)=C2)=O)CC1)OCCOC.[0.5Mg2+],10-2,F03,1.274,1.256,1.2650000000000001,1.191025,1.0621103671207575,0
O=C1C=C(C2=CC=CS2)NC([C@H]2CCCN(CC3=CN(C4=NC=CC=N4)C=N3)C2)=N1,10-2,F04,1.181,1.175,1.178,1.191025,0.9890640414768791,0
C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@]2([H])[C@@]34[C@]([H])([C@H](C)CC[C@@]13[H])CC[C@](C)(O2)OO4,10-2,F05,1.191,1.176,1.1835,1.191025,0.9936819126382738,0
O=C(C1=CC=C2OC(F)(F)OC2=C1)NC1CC2=C(C=CC=C2)C1,10-2,F06,1.185,1.168,1.1764999999999999,1.191025,0.987804622069226,0
O=S(C(F)(F)F)(OC1=CC=C([C@@H](C)C(NS(=O)(C)=O)=O)C=C1)=O,10-2,F07,1.193,1.178,1.1855,1.191025,0.9953611385151445,0
N[C@@H](CCSC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O1)C(O)=O,10-2,F08,1.196,1.179,1.1875,1.191025,0.9970403643920153,0
ClC1=CC(C(N[C@@H](CC2=CC=C(C3=CN(C)C(C(C)=O)=N3)C=C2)CNC(CN(C)C)=O)=O)=CC=C1OC(C)C,10-2,F09,1.301,1.298,1.2995,1.191025,1.091077013496778,0
FC1=CC=C(CN2N=C(C(NC3=CC(C)=C(OC)C(C)=C3)=O)C3=C2[C@](C(N)=O)(C)CN(C(C2=CC=CN2)=O)C3)C=C1,10-2,F10,1.286,1.263,1.2745,1.191025,1.0700866900358934,0
O=C(O[Na])COC1=CC=C(SC[C@H](OCC)COC2=CC=C(C(F)(F)F)C=C2)C=C1C,10-2,F11,1.025,1.098,1.0615,1.191025,0.8912491341491573,0
O=C(N1CCC2=C(OC(COC3=CC=CC=C3)=N2)C1)C1=CC=C(F)C=C1,10-2,G02,1.195,1.182,1.1885,1.191025,0.9978799773304505,0
O[C@@]12C[C@@H]3C[C@@H](C[C@H](C1)[C@H]3NC1=C3C(=NC=C1C(N)=O)NC=C3)C2,10-2,G03,1.142,1.148,1.145,1.191025,0.9613568145085116,0
O=C(NC1=C(C(C)C)N(C)N(C2=CC=CC=C2)C1=O)NC1=CC=C(Cl)C=C1,10-2,G04,1.181,1.179,1.1800000000000002,1.191025,0.9907432673537501,0
O=C(N(CC1=CC=C(CN(CCOCC)C(C(Cl)Cl)=O)C=C1)CCOCC)C(Cl)Cl,10-2,G05,1.195,1.188,1.1915,1.191025,1.0003988161457569,0
CN1CCN(C2=CC=C(C(=O)NC3=CC=C([C@@H]4C[C@H]4N)C=C3)C=C2)CC1,10-2,G06,1.163,1.163,1.163,1.191025,0.9764698474003485,0
C=CC(=O)NC1=CC(N2C(=O)C=C(C)C3=CN=C(NC4=C(OC)C=C(OCCN(C)C)C=C4)N=C23)=CC=C1,10-2,G07,1.165,1.146,1.1555,1.191025,0.9701727503620831,0
FC(C1=CC=C(NN2CCOCC2)C([N+]([O-])=O)=C1)(F)F,10-2,G08,1.23,1.227,1.2285,1.191025,1.031464494867866,0
COC1=C(OC)C=C(C(/C=C/C2=CC(B(O)O)=C(OC)C=C2)=O)C=C1OC,10-2,G09,0.9,0.907,0.9035,1.191025,0.758590289876367,0
ClC1=C(C2=CC3=CN=C(NC)N=C3N(C[C@H]3OC[C@H](N)CO3)C2=O)C=CC(C2=NC(C)=CC=C2)=C1,10-2,G10,1.186,1.18,1.1829999999999998,1.191025,0.993262106169056,0
O=[S@](C1(C2=NC(C3=C4C(=NC=C3)NC=C4)=NC(N3CCOC[C@H]3C)=C2)CC1)(C)=N,10-2,G11,1.28,1.28,1.28,1.191025,1.074704561197288,0
CC1=C(C2=NN=C(SCCCN3CC4(C5=CC=C(C(F)(F)F)C=C5F)CC4C3)N2C)OC=N1,10-2,H02,1.184,1.177,1.1804999999999999,1.191025,0.9911630738229675,0
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N[C@H]2COCC2)O1,10-2,H03,1.176,1.171,1.1735,1.191025,0.9852857832539199,0
O=C(C1=C(COC(N)=O)NC(C)=C(C(OC)=O)C1C1=CC=CC(Cl)=C1Cl)OC(C)C,10-2,H04,0.045,0.045,0.045,1.191025,0.03778258222959216,1
O=C(O)C(CC)C1=CC=C(N2CC3=C(C=CC=C3)C2=O)C=C1,10-2,H05,1.192,1.2,1.196,1.191025,1.004177074368716,0
O=S(C1=CC=C(NC2=NC(OCC3CCCCC3)=C3C(=N2)NC=N3)C=C1)(C=C)=O,10-2,H06,1.233,1.201,1.217,1.191025,1.021808946075859,0
O=C1N2[C@]([H])(NC1=O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]2CO,10-2,H07,1.185,1.183,1.1840000000000002,1.191025,0.9941017191074916,0
O=C(NCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C1=CC(CCCNCCCO)=CC=C1Cl,10-2,H08,1.249,1.24,1.2445,1.191025,1.044898301882832,0
ClC1=C(Cl)C=CC(C2=NN(/C(NC#N)=N/C3=CC=CC(OC(F)F)=C3)C[C@@H]2N(C(CO)=O)CC)=C1,10-2,H09,1.286,1.288,1.287,1.191025,1.0805818517663357,0
O=C([C@H]1C[C@@H](NC2=NC(NC)=NC(C)=N2)CCC1)NCC1=CC=C(C#N)C=C1C(F)(F)F,10-2,H10,1.233,1.234,1.2335,1.191025,1.0356625595600428,0
COC1=CC=C(C2=NC3=CC=CC=C3C(C(O)C3CCCCN3)=C2)C=C1,10-2,H11,1.181,1.177,1.179,1.191025,0.9899036544153146,0
NCCNCC1=CC=C(OCC2=C(C)C(C3=CC=CC=C3)=CC=C2)N=C1OC,10-3,A02,0.045,0.046,0.0455,1.1924875,0.03815553622155369,1
C=CC(=O)N1CC[C@@H](OC2=C(CC)N=C(C(N)=O)C(NC3=CC=C(N4CCC(N5CCN(C)CC5)CC4)C=C3)=N2)C1,10-3,A03,1.194,1.198,1.196,1.1924875,1.0029455235379825,0
N#CC1=C(C)N(C2=CC=CC(C(F)(F)F)=C2)C(=O)N(C)[C@@H]1C1=CC=C(C#N)C=C1S(=O)(C)=O,10-3,A04,1.184,1.189,1.1865,1.1924875,0.9949789830082078,0
O=C1C2(COC3=C2C=C2OCOC2=C3)C2=C(N1CCCCC)C=CC=C2,10-3,A05,1.254,1.25,1.252,1.1924875,1.0499061835029717,0
O=C1NC2=C(C=CC=C2)/C1=C/C1=CC=C(F)C=C1,10-3,A06,1.166,1.176,1.1709999999999998,1.1924875,0.9819809431964694,0
N#CS,10-3,A07,1.184,1.19,1.1869999999999998,1.1924875,0.9953982746150378,0
O=C(C1=C(C)NC(C)=C(C(OC/C=C/C2=CC=CC=C2)=O)C1C1=CC=CC([N+]([O-])=O)=C1)OC,10-3,A08,1.312,1.305,1.3085,1.1924875,1.0972861350747911,0
O=C1NC2=C(C=CC=C2)/C1=C1\NC2=C(C=CC=C2)\C1=N/O,10-3,A09,0.996,0.994,0.995,1.1924875,0.8343902975922179,0
N#CC1=C(C)N(C2=CC=CC(C(F)(F)F)=C2)C(=O)N(C)[C@H]1C1=CC=C(C#N)C=C1S(=O)(C)=O,10-3,A10,1.191,1.213,1.202,1.1924875,1.0079770228199458,0
O=C(N(CCO)C1=CC=CC=C1)CC1=CC=C(C(NO)=O)C=C1,10-3,A11,1.265,1.276,1.2705,1.1924875,1.0654199729556915,0
N#CC1=CC2=C(N1)C=CC=C2OCC(O)CN1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,10-3,B02,0.977,0.999,0.988,1.1924875,0.8285202150965943,0
O=C(N)NC1=C(C(C2=CC=C(Cl)C=C2Cl)=O)OC2=CC(OS(=O)(C)=O)=CC=C12,10-3,B03,1.252,1.258,1.255,1.1924875,1.0524219331439533,0
O=C(OCCS(C)(=O)=O)[C@@H](C)C1=CC2=CC=C(OC)C=C2C=C1,10-3,B04,1.221,1.22,1.2205,1.1924875,1.0234908122726654,0
O=C1C2=C(C=CC=C2)S(=O)(=O)N1CCCCN1CCN(C2=NC=CC=N2)CC1,10-3,B05,1.181,1.183,1.182,1.1924875,0.9912053585467353,0
O=C(O)CC1=NN(CC2=NC3=CC(C(F)(F)F)=CC=C3S2)C(=O)C2=C1C=CC=C2,10-3,B06,1.201,1.191,1.1960000000000002,1.1924875,1.0029455235379827,0
C[C@H](CCC(NCCS(=O)(O[Na])=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,10-3,B07,1.18,1.187,1.1835,1.1924875,0.9924632333672261,0
N1=CC=NC2=C(S(NC3=CC=C(C(N4CCC(O)(CC(C)C)CC4)=O)C=C3)(=O)=O)C=CC=C12,10-3,B08,1.202,1.218,1.21,1.1924875,1.01468568852923,0
CN[C@@H]1CCN(C2=CC(NCC3CC3)=NC(N)=N2)C1,10-3,B09,1.203,1.201,1.202,1.1924875,1.0079770228199458,0
N[C@H](C(O)=O)CS/C(Cl)=C\Cl,10-3,B10,1.233,1.24,1.2365,1.1924875,1.0369081436912337,0
O=C(C1=CC=CC=C1C1=CC=C(CN2C3=CC(NC(NC4CCCCC4)=O)=CC=C3N=C2CCCC)C=C1)O,10-3,B11,0.427,0.544,0.48550000000000004,1.1924875,0.4071321502321828,1
c1cc2c(cc1F)c(/C=C(/C(=O)O)S)c[nH]2,10-3,C02,0.63,0.682,0.656,1.1924875,0.5501105881613015,1
COCCCC1=C(C(=O)NC2=CC=CC=C2C2=NC3=C(N=CC(CN4CCCC4)=C3)S2)N=C(C2=CC=CC=C2)S1,10-3,C03,1.238,1.25,1.244,1.1924875,1.0431975177936876,0
COC1=C(C2=C(C)ON=C2C)C=C2N=CC3=C(N([C@@H](COC)C)C(C4CCOCC4)=N3)C2=C1,10-3,C04,1.194,1.199,1.1965,1.1924875,1.003364815144813,0
CC(C)(C)S(C1=C(OCCOC)C=C2N=CC=C(NC3=NNC(C)=C3C)C2=C1)(=O)=O,10-3,C05,1.167,1.175,1.171,1.1924875,0.9819809431964697,0
CN(CC1=CC2=C(C(N3CCOCC3)=NC(C3=CN=C(NC)C=C3)=N2)S1)C1=NC=C(C(NO)=O)C=N1,10-3,C06,1.137,1.147,1.142,1.1924875,0.9576620300003145,0
O=C(OCOC(OC1CCOCC1)=O)[C@H]1CCCN1C(CCCCC(N1[C@@H](C(OCOC(OC2CCOCC2)=O)=O)CCC1)=O)=O,10-3,C07,1.158,1.162,1.16,1.1924875,0.9727565278462038,0
O=C1C=NC2=C(N=C(OC)C=C2)N1C(CO)CO,10-3,C08,1.185,1.193,1.189,1.1924875,0.997075441042359,0
OC1=CC(C2=C3N(C(C(C4=C(C5CC5)C=CC=C4Cl)=O)=N2)C=CC=N3)=CC=C1C(O)=O,10-3,C09,0.51,0.724,0.617,1.1924875,0.5174058428285412,1
O=C(C1=CC=C2OC(C3=CC=C(Br)O3)C3=C4N(C)C(=O)N(C)C(=O)C4=C(C4=CC=CC=C4)N3C2=C1)O,10-3,C10,0.461,0.61,0.5355,1.1924875,0.4490613109152088,1
O=S(C1=CC=C(C)C=C1)(NC1=CC=CC=C1/C=N/C1=CC=CC=C1NS(=O)(C1=CC=C(C)C=C1)=O)=O,10-3,C11,1.304,1.279,1.2915,1.1924875,1.0830302204425624,0
OCCN1CCN(C2=C(F)C(F)=C(NC3=NC=C4C(=N3)C(C3=CC(NC(C=C)=O)=CC=C3)=CC=C4)C=C2)CC1,10-3,D02,1.209,1.216,1.2125,1.1924875,1.016782146563381,0
O=S(C1=CC(NC2=CC=CC(S(=O)(N)=O)=C2)=C2C(=C1N)C(=O)C1=C(C2=O)C=CC=C1)(O)=O,10-3,D03,1.28,1.278,1.279,1.1924875,1.0725479302718057,0
O=C(C1=CC=C(OC2=CC=C3B(O)OCC3=C2)N=C1)OCCCC,10-3,D04,0.047,0.048,0.0475,1.1924875,0.03983270264887473,1
O=C(O)/C(CC1=CC=CC=C1[N+]([O-])=O)=N/NC2=NC(C3=CC=C(Cl)C(Cl)=C3)=CS2.[(Z)],10-3,D05,0.048,0.048,0.048,1.1924875,0.04025199425570499,1
COC1=C2N(CC3=CC=C(COC4=CC=C([C@@H](C#CC)CC(O)=O)C=C4)S3)CCCC2=CC=C1,10-3,D06,0.046,0.075,0.0605,1.1924875,0.050734284426461496,1
O=S(N1CCC1)(NC1=NC(SCC2=CC=CC(F)=C2F)=NC(O[C@H](C)[C@@H](O)CO)=C1)=O,10-3,D07,1.186,1.171,1.1785,1.1924875,0.9882703172989237,0
O=C(O)/C(C)=C/C1=C(Cl)C=C(C(NC2=NC(C3=CC=CC([C@@H](OCCCCCC)C)=C3OC)=CS2)=O)C=C1Cl,10-3,D08,0.048,0.049,0.0485,1.1924875,0.04067128586253525,1
NC(=O)C1(NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CC2=CSC3=CC=CC=C23)NC(=O)C2CCNCC2)CCNCC1,10-3,D09,1.202,1.2,1.201,1.1924875,1.0071384396062852,0
S=C(N1CCN(C2=NC=CC=C2)CC1)N/N=C1\CCCC2=C1N=CC=C2,10-3,D10,1.266,1.258,1.262,1.1924875,1.058292015639577,0
O=C(O)CCNC(C1=CC=C([C@@H](OC2=CC(C)=C(C3=CC=C(C(C)(C)C)C=C3)C(C)=C2)CCC(F)(F)F)C=C1)=O,10-3,D11,0.046,0.052,0.049,1.1924875,0.04109057746936551,1
O=C(NC1=CC=C2C(C)(C)OB(O)C2=C1)C1=CC=C(F)C=C1C(F)(F)F,10-3,E02,1.223,1.22,1.2215,1.1924875,1.024329395486326,0
O=C1CCN(C2=C(F)C=C(N3C(=O)O[C@@H](CNC4=NOC=C4)C3)C(F)=C2F)C=C1,10-3,E03,0.046,0.047,0.0465,1.1924875,0.038994119435214206,1
C1=CN=CC([C@@H]2CC=CCN2)=C1,10-3,E04,1.179,1.187,1.183,1.1924875,0.9920439417603959,0
N#CC1=NC=C2C(=C1OC1CCN(CC)CC1)C1=CC=CN=C1N2,10-3,E05,1.168,1.174,1.1709999999999998,1.1924875,0.9819809431964694,0
C[C@]1(O)C[C@@](N)(C2=CC=C(C3=C(C4=CC=CC=C4)N4COC5=CC=NC=C5C4=N3)C=C2)C1,10-3,E06,1.202,1.199,1.2005,1.1924875,1.0067191479994548,0
CC(C)(N)[C@H](NC(=O)C1=CC=C(C#CC#C[C@@H]2C[C@H]2CO)C=C1)C(=O)NO,10-3,E07,1.159,1.166,1.1625,1.1924875,0.9748529858803553,0
OC([C@@H](OCC)CC1=CC=C(OCCN2C(C)=CC=C2C2=CC=C(SC)C=C2)C=C1)=O,10-3,E08,0.279,0.369,0.324,1.1924875,0.2717009612260087,1
CCO1[Mg+2]2(O(CC)[C@@H](CC3=CC=C(OCCN4C(C)=CC=C4C4=CC=C(SC)C=C4)C=C3)C(=O)[O-]2)[O-]C(=O)[C@@H]1CC1=CC=C(OCCN2C(C)=CC=C2C2=CC=C(SC)C=C2)C=C1,10-3,E09,0.079,0.177,0.128,1.1924875,0.10733865134854664,1
CC(N(CC1=CC(OC)=CC=C1OC)C1=CC(F)=CC=C1OC1=CC=CC=C1)=O,10-3,E10,1.361,1.341,1.351,1.1924875,1.1329259216553633,0
N#CC1=CC(F)=CC(OC2=CC=C3C(=C2C(F)F)[C@@H](O)C(F)(F)S3(=O)=O)=C1,10-3,E11,1.283,1.276,1.2795,1.1924875,1.0729672218786361,0
O=S(N1CCN(CC2=CC=CC=C2)CC1)(C1=CC=C(Cl)C=C1[N+]([O-])=O)=O,10-3,F02,1.208,1.206,1.2069999999999999,1.1924875,1.0121699388882484,0
N#CC1=C(C2=CC3=C(C(=O)N([C@@H](CC4=CC=CC(F)=C4)CN)C3)C=C2)N(C)N=C1,10-3,F03,1.221,1.221,1.221,1.1924875,1.0239101038794958,0
O=C1NCCC12CCN(C1=C(Cl)C(N)=NC=C1C1=CC3=C(N(C)N=C3)C=C1)CC2,10-3,F04,1.2,1.198,1.1989999999999998,1.1924875,1.005461273178964,0
C=CC(N1C[C@H](COC2=C3C(=NC(NC4=CN(C)N=C4)=N2)NC=C3Cl)[C@@H](OC)C1)=O,10-3,F05,1.145,1.134,1.1395,1.1924875,0.9555655719661632,0
C=CC(N1C[C@@H](COC2=C3C(=NC(NC4=CN(C)N=C4)=N2)NC=C3Cl)[C@H](OC)C1)=O,10-3,F06,1.167,1.163,1.165,1.1924875,0.9769494439145066,0
O=C(O[Na])CCSC(C1=CC=CC(/C=C/C2=NC3=CC(Cl)=CC=C3C=C2)=C1)SCCC(N(C)C)=O,10-3,F07,0.094,0.255,0.1745,1.1924875,0.14633277078376083,1
O=S(C1=CN=CC=C1)(N(CC1=CC(OCC(OC(C)C)=O)=CC=C1)CC1=CC=C(N2C=CC=N2)C=C1)=O,10-3,F08,1.283,1.271,1.277,1.1924875,1.0708707638444848,0
O=C(C1=C(F)C=CC=C1F)NC1=NNC=C1,10-3,F09,1.215,1.211,1.213,1.1924875,1.0172014381702115,0
O=C(O)C1=COC=C1,10-3,F10,1.23,1.229,1.2295,1.1924875,1.03103806119561,0
O=C1NCCCC1N,10-3,F11,1.261,1.263,1.262,1.1924875,1.058292015639577,0
O=C1C=CC2=CC=CC(O)=C2O1,10-3,G02,1.192,1.198,1.1949999999999998,1.1924875,1.002106940324322,0
O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3NC(C2=CC=CC=C2)=O)O[C@@H]1COC(C1=CC=C(OC)C=C1)(C1=CC=C(OC)C=C1)C1=CC=CC=C1,10-3,G03,1.265,1.268,1.2665,1.1924875,1.0620656401010493,0
O[C@H]1[C@@H](O[Si](C)(C(C)(C)C)C)[C@H](N2C=NC3=C2N=CN=C3NC(C2=CC=CC=C2)=O)O[C@@H]1COC(C1=CC=C(OC)C=C1)(C1=CC=C(OC)C=C1)C1=CC=CC=C1,10-3,G04,1.21,1.213,1.2115,1.1924875,1.0159435633497207,0
O=C1N=C(NC(C)=O)C=CN1[C@@H]1O[C@H](COC(C2=CC=C(OC)C=C2)(C2=CC=C(OC)C=C2)C2=CC=CC=C2)[C@@H](OP(N(C(C)C)C(C)C)OCCC#N)[C@H]1OC,10-3,G05,1.243,1.23,1.2365,1.1924875,1.0369081436912337,0
O=C(O)[C@H]1N(C)CCC1,10-3,G06,1.175,1.166,1.1705,1.1924875,0.9815616515896395,0
F[C@H]1[C@H](N2C=NC3=C2N=CN=C3NC(C2=CC=CC=C2)=O)O[C@H](COC(C2=CC=C(OC)C=C2)(C2=CC=C(OC)C=C2)C2=CC=CC=C2)[C@H]1OP(N(C(C)C)C(C)C)OCCC#N,10-3,G07,1.259,1.259,1.259,1.1924875,1.0557762659985954,0
O=C1C(C2=CC=C(C3=CC=C(Br)C=C3)C=C2)=C(O)C(=O)N1,10-3,G08,0.215,0.292,0.2535,1.1924875,0.21258084466294197,1
CC(C)CC(O)C(OC)=O,10-3,G09,1.217,1.215,1.2160000000000002,1.1924875,1.0197171878111932,0
CC(O[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O1)=O,10-3,G10,1.224,1.227,1.2255,1.1924875,1.027683728340968,0
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=C1C=CC(O)=C2,10-3,G11,1.252,1.247,1.2495,1.1924875,1.0478097254688206,0
O=C(OCC)C1=CC=CC=C1B1OCC(C)(C)CO1,10-3,H02,1.161,1.173,1.167,1.1924875,0.9786266103418276,0
COCCO[C@H]1[C@@](N2C3=C(C(=O)N=C(N)N3)N=C2)([H])O[C@H](CO)[C@H]1O,10-3,H03,1.161,1.168,1.1644999999999999,1.1924875,0.9765301523076761,0
NC1=NC(OCC2=CC=C(COCC#C)C=C2)=C2N=CNC2=N1,10-3,H04,1.175,1.183,1.179,1.1924875,0.9886896089057539,0
O=C(O)[C@H](O)CC(C)C,10-3,H05,1.171,1.176,1.1735,1.1924875,0.9840774012306209,0
O=C(O)[C@@H](O)CC1=CC=CC=C1,10-3,H06,1.173,1.191,1.182,1.1924875,0.9912053585467353,0
O=C(O)C1=COC(=O)C=C1,10-3,H07,1.182,1.183,1.1825,1.1924875,0.9916246501535657,0
O=C1N=C(N)S/C1=C\C2=CC=C(O)C=C2.[(Z)],10-3,H08,1.174,1.175,1.1745,1.1924875,0.9849159844442815,0
O=C1NC2=C(C=CC=C2)/C1=C/C1=CC=C(Cl)C(Cl)=C1,10-3,H09,1.319,1.31,1.3145,1.1924875,1.1023176343567542,0
N[C@@H](CC1=CC=C(C#C)C=C1)C(O)=O,10-3,H10,1.293,1.284,1.2885,1.1924875,1.0805144708015808,0
COC1=C(NS(C)(=O)=O)C=C(C(C)(C)C)C=C1NC(=O)C(=O)C1=C2C=CC=CC2=C(OCCN2CCOCC2)C=C1,10-3,H11,1.341,1.329,1.335,1.1924875,1.119508590236795,0
N#CC1=C(NC2=CC=C(F)C(Cl)=C2)C2=CC(NCC3=CN(CCN4CCCCCC4)N=N3)=CC(Cl)=C2N=C1,10-4,A02,1.242,1.264,1.2530000000000001,1.1789875,1.0627763229041869,0
CC1=CN=C(C)C=N1,10-4,A03,1.161,1.2,1.1804999999999999,1.1789875,1.0012828804376634,0
CC[C@@H]1[C@@H]2C[C@@H]([C@H](O)C3=CC=NC4=CC=C(OC)C=C34)[N@](C1)CC2,10-4,A04,1.171,1.191,1.181,1.1789875,1.0017069731443293,0
CC(C)N(C(C)C)P(OCCC#N)O[C@H]1[C@@H](F)[C@@](N2C(=O)N=C(NC(C)=O)C=C2)([H])O[C@@H]1COC(C1=CC=C(OC)C=C1)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,10-4,A05,1.186,1.229,1.2075,1.1789875,1.0241838865976103,0
ClC1=CC(C2=NN([C@H](C3=CC=C(C(NCCC(O)=O)=O)C=C3)C)C(C3=CC4=C(C=C3)C=C(OC)C=C4)=C2)=CC(Cl)=C1,10-4,A06,0.046,0.048,0.047,1.1789875,0.03986471442657365,1
O=C1N(CC(F)(F)F)C2=CC=CC(F)=C2CCC1N1N=NC(C2=CC(OC)=C(N3C=NC(C)=C3)C=C2)=C1,10-4,A07,1.241,1.252,1.2465000000000002,1.1789875,1.0572631177175331,0
FCC(C1=C(C2=CC=C(C)C=C2)C2=C(N)N=CN=C2N1CCCO)=O,10-4,A08,1.177,1.174,1.1755,1.1789875,0.9970419533710069,0
ClC1=C(C(O)CNC(C)(C)C)C=CC(O)=C1,10-4,A09,1.194,1.191,1.1925,1.1789875,1.0114611053976397,0
CC(C)[C@H]1C2=C(C=C(F)C=C2)CC[C@@]1(CCN(C)CCCC1=NC2=CC=CC=C2N1)OC(=O)C1CC1,10-4,A10,0.046,0.047,0.0465,1.1789875,0.03944062171990797,1
O=C1NC2=NC(C3=C(O)C=CC=C3OCC3CC3)=CC([C@@H]3CCCNC3)=C2CO1,10-4,A11,1.322,1.311,1.3165,1.1789875,1.1166360966507278,0
N#CC1=C(NC2=CC=C(F)C(Cl)=C2)C2=CC(NCC3=CN(C4CCN(CC)CC4)N=N3)=CC(Cl)=C2N=C1,10-4,B02,1.169,1.181,1.175,1.1789875,0.9966178606643412,0
O=C(OC)[C@@H]1CCC(=O)N1,10-4,B03,1.184,1.193,1.1885,1.1789875,1.0080683637443144,0
CN1CC2=C(CC1)C1=CC=CC=C1CC1=C2C=CC=C1,10-4,B04,1.207,1.218,1.2125,1.1789875,1.0284248136642669,0
NC1=NC(C2=CC=CC(OC)=C2)=CC2=C1C=C(N(C)C)C=C2,10-4,B05,0.839,0.841,0.84,1.1789875,0.7124757471983375,0
O=C1NC2=C(N1C1CCN(C(N[C@@H]3CC[C@@H](C4=CC=CC(F)=C4F)CN(CC(F)(F)F)C3=O)=O)CC1)C=CC=N2,10-4,B06,1.211,1.204,1.2075,1.1789875,1.0241838865976103,0
O=C(O)C1=C2N=C3C=CC=CC3=NC2=CC=C1,10-4,B07,0.682,0.655,0.6685000000000001,1.1789875,0.5670119488120103,1
O[C@H](CO)[C@H](O)[C@H](O)[C@@H](NC(C)=O)C=O,10-4,B08,1.184,1.183,1.1835,1.1789875,1.0038274366776576,0
[NH2+3](CCCCC1=CC=C(Cl)C=C1)(CCCCCCC)(CC)CC,10-4,B09,0.045,0.046,0.0455,1.1789875,0.03859243630657661,1
NCC1=CNC2=C1C=CC=C2,10-4,B10,1.251,1.238,1.2445,1.1789875,1.0555667468908703,0
O=C1COCC1,10-4,B11,1.243,1.226,1.2345000000000002,1.1789875,1.047084892757557,0
O=CC1=CC=C(C)S1,10-4,C02,1.177,1.185,1.181,1.1789875,1.0017069731443293,0
COC1=CC(OC)=CC=C1,10-4,C03,1.184,1.183,1.1835,1.1789875,1.0038274366776576,0
OC1=CC=CC2=C1C=CN2,10-4,C04,1.199,1.209,1.2040000000000002,1.1789875,1.0212152376509507,0
O=C(O)C(CC)C(O)=O,10-4,C05,1.176,1.199,1.1875,1.1789875,1.007220178330983,0
O=C(N)N(C)N=O,10-4,C06,1.142,1.142,1.142,1.1789875,0.9686277420244064,0
O=C(O)[C@@H]1C[C@H](O)CN1,10-4,C07,1.156,1.165,1.1604999999999999,1.1789875,0.9843191721710364,0
O[C@]1(C)C=C[C@H](C(C)=C)CC1,10-4,C08,1.178,1.173,1.1755,1.1789875,0.9970419533710069,0
O=C1N=C(N)NC2=C1N=CN2COC(COC(C)=O)CO,10-4,C09,1.197,1.179,1.1880000000000002,1.1789875,1.007644271037649,0
O=C(C1=CC=C2OCOC2=C1)O,10-4,C10,1.223,1.199,1.211,1.1789875,1.0271525355442699,0
O=C(O)C1=CC=CC=C1C,10-4,C11,1.236,1.228,1.232,1.1789875,1.0449644292242284,0
CN1CCN(C2=NC3=CC=CC=C3NC3=CC=CC=C23)CC1,10-4,D02,1.179,1.19,1.1844999999999999,1.1789875,1.004675622090989,0
O=C1N=C(NC(C(C)C)=O)NC2=C1N=CN2[C@H]1[C@H](O[Si](C)(C)C(C)(C)C)[C@H](O)[C@@H](COC(C2=CC=CC=C2)(C2=CC=C(OC)C=C2)C2=CC=C(OC)C=C2)O1,10-4,D03,1.199,1.209,1.2040000000000002,1.1789875,1.0212152376509507,0
O[C@@H]1CC[C@]2(C)[C@@]3([H])C[C@@H](O)[C@]4(C)[C@@H]([C@H](C)CCC(O)=O)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])C1,10-4,D04,1.187,1.199,1.193,1.1789875,1.0118851981043055,0
NCCN1CCN(C/C=C/C(N2C[C@H](N3N=C(C4=CC=C(OC5=CC=CC=C5)C=C4)C4=C(N)N=CN=C34)CCC2)=O)CC1,10-4,D05,1.163,1.184,1.1735,1.1789875,0.9953455825443441,0
BrC1=C(Cl)C=CC(NC2=NC=NC3=CN=C(NC(/C=C/CN(C)C)=O)C=C23)=C1,10-4,D06,1.079,1.113,1.096,1.1789875,0.9296112130111642,0
